,test_id,investigator,reference,url,test_configuration,stiffness_coefficient,test_type,loading_protocol,forming_process,seams,tube_section,width__mm,depth__mm,flange_thickness__mm,web_thickness__mm,area__mm2,moment_of_inertia__mm4,radius__mm,depth_over_t,plastic_section_modulus__mm3,axial_load_ratio,axial_load_sequence,loading_angle,steel_type,fy_nominal__n_mm2,fy_measured__n_mm2,f_ultimate__n_mm2,mp_measured__knmm,length__mm,ke_measured__knmm_rad,my_pos_100fit__knmm,my_neg_100fit__knmm,theta_p_pos_100fit__rad,theta_pc_pos_100fit__rad,theta_u_pos_100fit__rad,theta_p_neg_100fit__rad,theta_pc_neg_100fit__rad,theta_u_neg_100fit__rad,mc_my_pos_100fit,mu_mc_pos_100fit,mc_my_neg_100fit,mu_mc_neg_100fit,my_pos_80fit__knmm,my_neg_80fit__knmm,theta_p_pos_80fit__rad,theta_pc_pos_80fit__rad,theta_u_pos_80fit__rad,theta_p_neg_80fit__rad,theta_pc_neg_80fit__rad,theta_u_neg_80fit__rad,mc_my_pos_80fit,mu_mc_pos_80fit,mc_my_neg_80fit,mu_mc_neg_80fit,lambda_s,lambda_c,flexural_buckling
193,Mukaide_et_al_2016__R3325,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Monotonic,Monotonic,Cold,1.0,HSS-300x300x9.0,300.0,300.0,9.0,9.0,10267.41,143468521.63,118.21,33.33,1143558.0,0.25,Constant,0,BCR295,295.0,362.0,432.0,413968.0,1640.0,50801426.05,336934.0,336934.0,0.01,0.051,0.255,0.01,0.051,0.255,1.192,0.006,1.192,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
194,Mukaide_et_al_2016__R3325-C,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Cyclic,Symmetric,Cold,1.0,HSS-300x300x9.0,300.0,300.0,9.0,9.0,10267.41,143468521.63,118.21,33.33,1143558.0,0.25,Constant,0,BCR295,295.0,362.0,432.0,413968.0,1640.0,56033931.87,409724.79,391043.25,0.008,0.033,0.059,0.008,0.021,0.043,1.092,0.066,1.074,0.144,378696.79,365262.09,0.015,0.022,0.059,0.012,0.013,0.043,1.18,0.07,1.15,0.14,0.176,0.164,FALSE
195,Mukaide_et_al_2016__R2500,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Monotonic,Monotonic,Cold,1.0,HSS-300x300x12,300.0,300.0,12.0,12.0,13453.17,183536535.6,116.8,25.0,1493856.0,0.0,Constant,0,BCR295,295.0,377.0,445.0,563183.71,1640.0,57930261.01,513534.11,513534.11,0.024,0.48,0.275,0.024,0.48,0.275,1.239,0.497,1.239,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
196,Mukaide_et_al_2016__R2500-C,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Cyclic,Symmetric,Cold,1.0,HSS-300x300x12,300.0,300.0,12.0,12.0,13453.17,183536535.6,116.8,25.0,1493856.0,0.0,Constant,0,BCR295,295.0,377.0,445.0,563183.71,1640.0,59138901.87,537973.79,564722.35,0.024,0.099,0.134,0.021,0.103,0.133,1.138,0.052,1.046,0.249,513451.35,520815.41,0.041,0.066,0.134,0.037,0.074,0.133,1.19,0.05,1.13,0.25,1.359,1.423,FALSE
197,Mukaide_et_al_2016__R2525,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Monotonic,Monotonic,Cold,1.0,HSS-300x300x12,300.0,300.0,12.0,12.0,13453.17,183536535.6,116.8,25.0,1493856.0,0.25,Constant,0,BCR295,295.0,377.0,445.0,563183.71,1640.0,64397451.18,458393.1,458393.1,0.022,0.182,0.297,0.022,0.182,0.297,1.321,0.077,1.321,0.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
198,Mukaide_et_al_2016__R2525-C,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Cyclic,Symmetric,Cold,1.0,HSS-300x300x12,300.0,300.0,12.0,12.0,13453.17,183536535.6,116.8,25.0,1493856.0,0.25,Constant,0,BCR295,295.0,377.0,445.0,563183.71,1640.0,76112564.98,538311.89,540064.83,0.024,0.031,0.062,0.024,0.026,0.062,1.076,0.273,1.108,0.22,521442.76,525543.65,0.03,0.019,0.062,0.027,0.019,0.062,1.11,0.27,1.14,0.22,0.442,0.417,FALSE
199,Mukaide_et_al_2016__R1925,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Monotonic,Monotonic,Cold,1.0,HSS-300x300x16,300.0,300.0,16.0,16.0,17516.74,231485984.06,114.96,18.75,1937792.0,0.25,Constant,0,BCR295,295.0,394.0,420.0,763490.05,1640.0,84004383.54,686151.0,686151.0,0.042,0.34,0.285,0.042,0.34,0.285,1.217,0.406,1.217,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
200,Mukaide_et_al_2016__R1925-C,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Cyclic,Symmetric,Cold,1.0,HSS-300x300x16,300.0,300.0,16.0,16.0,17516.74,231485984.06,114.96,18.75,1937792.0,0.25,Constant,0,BCR295,295.0,394.0,420.0,763490.05,1640.0,77151902.83,730037.52,771540.94,0.039,0.039,0.081,0.022,0.065,0.066,1.117,0.303,1.059,0.35,713787.34,699505.44,0.044,0.032,0.081,0.038,0.033,0.066,1.14,0.3,1.17,0.35,0.843,0.838,FALSE
201,Mukaide_et_al_2016__P3325,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Monotonic,Monotonic,Cold,2.0,HSS-300x300x9.0,300.0,300.0,9.0,9.0,10267.41,143468521.63,118.21,33.33,1143558.0,0.25,Constant,0,SN490B,295.0,370.0,524.0,423116.46,1640.0,36992997.98,318819.97,318819.97,0.006,0.097,0.254,0.006,0.097,0.254,1.056,0.005,1.056,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
202,Mukaide_et_al_2016__P3325-C,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Cyclic,Symmetric,Cold,2.0,HSS-300x300x9.0,300.0,300.0,9.0,9.0,10267.41,143468521.63,118.21,33.33,1143558.0,0.25,Constant,0,SN490B,295.0,370.0,524.0,423116.46,1640.0,52738908.28,318914.36,344847.29,0.008,0.035,0.06,0.004,0.035,0.059,1.104,0.117,1.047,0.024,305768.57,317337.88,0.014,0.024,0.06,0.011,0.021,0.059,1.15,0.12,1.14,0.02,0.2,0.2,FALSE
203,Mukaide_et_al_2016__P3325-C+,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Cyclic,Collapse,Cold,2.0,HSS-300x300x9.0,300.0,300.0,9.0,9.0,10267.41,143468521.63,118.21,33.33,1143558.0,0.25,Constant,0,SN490B,295.0,370.0,524.0,423116.46,1640.0,48990054.4,327334.54,NA,0.014,0.093,0.208,NA,NA,NA,1.148,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,0.113,FALSE
204,Mukaide_et_al_2016__P2500,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Monotonic,Monotonic,Cold,2.0,HSS-300x300x12,300.0,300.0,12.0,12.0,13453.17,183536535.6,116.8,25.0,1493856.0,0.0,Constant,0,SN490B,295.0,349.0,520.0,521355.74,1640.0,53087624.42,528535.74,528535.74,0.041,0.56,0.28,0.041,0.56,0.28,1.157,0.59,1.157,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
205,Mukaide_et_al_2016__P2500-C,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Cyclic,Symmetric,Cold,2.0,HSS-300x300x12,300.0,300.0,12.0,12.0,13453.17,183536535.6,116.8,25.0,1493856.0,0.0,Constant,0,SN490B,295.0,349.0,520.0,521355.74,1640.0,53765602.71,613067.82,605984.26,0.035,0.099,0.093,0.02,0.123,0.094,1.078,0.53,1.094,0.49,579541.99,578270.64,0.049,0.072,0.093,0.045,0.074,0.094,1.14,0.53,1.15,0.49,1.27,1.305,FALSE
206,Mukaide_et_al_2016__P2525,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Monotonic,Monotonic,Cold,2.0,HSS-300x300x12,300.0,300.0,12.0,12.0,13453.17,183536535.6,116.8,25.0,1493856.0,0.25,Constant,0,SN490B,295.0,349.0,520.0,521355.74,1640.0,53408310.9,441785.6,441785.6,0.025,0.215,0.298,0.025,0.215,0.298,1.288,0.25,1.288,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
207,Mukaide_et_al_2016__P2525-C,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Cyclic,Symmetric,Cold,2.0,HSS-300x300x12,300.0,300.0,12.0,12.0,13453.17,183536535.6,116.8,25.0,1493856.0,0.25,Constant,0,SN490B,295.0,349.0,520.0,521355.74,1640.0,68930243.03,470425.27,495109.98,0.02,0.038,0.072,0.022,0.028,0.073,1.146,0.221,1.096,0.141,456767.9,479847.32,0.027,0.023,0.072,0.026,0.02,0.073,1.18,0.22,1.13,0.14,0.478,0.482,FALSE
208,Mukaide_et_al_2016__P2525-C+,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Cyclic,Collapse,Cold,2.0,HSS-300x300x12,300.0,300.0,12.0,12.0,13453.17,183536535.6,116.8,25.0,1493856.0,0.25,Constant,0,SN490B,295.0,377.0,518.0,563183.71,1640.0,38335685.65,503590.56,NA,0.025,0.152,0.299,NA,NA,NA,1.106,0.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.038,0.261,FALSE
209,Mukaide_et_al_2016__P1925,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Monotonic,Monotonic,Cold,2.0,HSS-300x300x16,300.0,300.0,16.0,16.0,17516.74,231485984.06,114.96,18.75,1937792.0,0.25,Constant,0,SN490B,295.0,338.0,531.0,654973.7,1640.0,64623239.88,670908.66,670908.66,0.086,0.301,0.289,0.086,0.301,0.289,1.334,0.424,1.334,0.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
210,Mukaide_et_al_2016__P1925-C,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Cyclic,Symmetric,Cold,2.0,HSS-300x300x16,300.0,300.0,16.0,16.0,17516.74,231485984.06,114.96,18.75,1937792.0,0.25,Constant,0,SN490B,295.0,338.0,531.0,654973.7,1640.0,54954220.1,836167.92,823299.8,0.04,0.05,0.098,0.041,0.038,0.105,1.07,0.234,1.051,0.209,813732.86,805709.51,0.049,0.033,0.098,0.047,0.026,0.105,1.1,0.23,1.07,0.21,1.21,2.501,FALSE
211,Mukaide_et_al_2016__P1925-C+,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Cyclic,Collapse,Cold,2.0,HSS-300x300x16,300.0,300.0,16.0,16.0,17516.74,231485984.06,114.96,18.75,1937792.0,0.25,Constant,0,SN490B,295.0,338.0,531.0,654973.7,1640.0,51035268.54,685144.54,NA,0.081,0.298,0.3,NA,NA,NA,1.285,0.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.996,0.38,FALSE
212,Mukaide_et_al_2016__P3325-45,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Monotonic,Monotonic,Cold,2.0,HSS-300x300x9.0,300.0,300.0,9.0,9.0,10267.41,143468521.63,118.21,33.33,1143558.0,0.25,Constant,45,SN490B,295.0,370.0,524.0,423116.46,1640.0,47321842.85,317228.72,317228.72,0.009,0.201,0.289,0.009,0.201,0.289,1.19,0.011,1.19,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
213,Mukaide_et_al_2016__P2525-45,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Monotonic,Monotonic,Cold,2.0,HSS-300x300x12,300.0,300.0,12.0,12.0,13453.17,183536535.6,116.8,25.0,1493856.0,0.25,Constant,45,SN490B,295.0,349.0,520.0,521355.74,1640.0,55849444.65,475133.66,475133.66,0.029,0.345,0.297,0.029,0.345,0.297,1.238,0.297,1.238,0.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
214,Mukaide_et_al_2016__P1925-45,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Monotonic,Monotonic,Cold,2.0,HSS-300x300x16,300.0,300.0,16.0,16.0,17516.74,231485984.06,114.96,18.75,1937792.0,0.25,Constant,45,SN490B,295.0,338.0,531.0,654973.7,1640.0,70959376.06,728998.18,728998.18,0.126,NA,0.136,0.126,NA,0.136,1.301,1.0,1.301,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
215,Mukaide_et_al_2016__B3325,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Monotonic,Monotonic,Built-up,NR,HSS-300x300x9.0,300.0,300.0,9.0,9.0,10267.41,143468521.63,118.21,33.33,1143558.0,0.25,Constant,0,SN490B,295.0,349.0,520.0,399101.74,1640.0,56207407.96,338046.82,338046.82,0.013,0.153,0.292,0.013,0.153,0.292,1.266,0.007,1.266,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
216,Mukaide_et_al_2016__B2525,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Monotonic,Monotonic,Built-up,NR,HSS-300x300x12,300.0,300.0,12.0,12.0,13453.17,183536535.6,116.8,25.0,1493856.0,0.25,Constant,0,SN490B,295.0,349.0,520.0,521355.74,1640.0,66946756.0,511927.51,511927.51,0.024,0.336,0.295,0.024,0.336,0.295,1.17,0.292,1.17,0.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
217,Mukaide_et_al_2016__B1925,Mukaide,"Mukaide, S., et al. (2016). ""Loading Test In The Range Of Large Deformation For RHS Columns With Different Manufacturing Process"", Steel Construction Engineering, Vol. 23, No. 90",Not available,CF,3,Monotonic,Monotonic,Built-up,NR,HSS-300x300x16,300.0,300.0,16.0,16.0,17516.74,231485984.06,114.96,18.75,1937792.0,0.25,Constant,0,SN490B,295.0,349.0,520.0,676289.41,1640.0,79609850.05,756553.24,756553.24,0.084,0.443,0.29,0.084,0.443,0.29,1.238,0.558,1.238,0.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
218,Nakagawa_et_al_2008__C1,Nakagawa,"Nakagawa, K., et al. (2008). ""Experimental Study on Deformation Capacity of 550N/mm2 class cold pres formed square steel pipes""",Not available,3PB,3,Cyclic,Symmetric,Cold,2.0,HSS-500x500x19,500.0,500.0,19.0,19.0,35626.34,1356584302.13,195.14,26.32,6597218.0,0.0,Constant,0,JIS2201 5,385.0,431.0,567.0,2843400.96,3500.0,190207070.16,3008740.46,3222643.42,0.034,NA,0.049,0.034,NA,0.051,1.067,0.994,1.028,0.915,3008740.46,3222643.42,0.034,NA,0.049,0.034,NA,0.051,1.07,0.99,1.03,0.92,0.632,2.501,FALSE
219,Nakagawa_et_al_2008__C2,Nakagawa,"Nakagawa, K., et al. (2008). ""Experimental Study on Deformation Capacity of 550N/mm2 class cold pres formed square steel pipes""",Not available,3PB,3,Cyclic,Symmetric,Cold,2.0,HSS-500x500x32,500.0,500.0,32.0,32.0,57266.97,2049917209.59,189.2,15.62,10529536.0,0.0,Constant,0,JIS2201 5,385.0,456.0,615.0,4801468.42,3500.0,290163247.95,5521688.68,5521688.68,0.055,NA,0.074,0.058,NA,0.077,1.065,0.959,1.057,0.958,5521688.68,5521688.68,0.055,NA,0.074,0.058,NA,0.077,1.07,0.96,1.06,0.96,2.995,2.501,FALSE
220,Nakagawa_et_al_2008__C3,Nakagawa,"Nakagawa, K., et al. (2008). ""Experimental Study on Deformation Capacity of 550N/mm2 class cold pres formed square steel pipes""",Not available,3PB,3,Cyclic,Symmetric,Cold,2.0,HSS-500x500x32,500.0,500.0,32.0,32.0,57266.97,2049917209.59,189.2,15.62,10529536.0,0.0,Constant,45,JIS2201 5,385.0,454.0,591.0,4780409.34,3500.0,274663382.5,5290321.16,5497470.75,0.05,NA,0.07,0.049,NA,0.069,1.059,0.992,1.042,0.996,5290321.16,5497470.75,0.05,NA,0.07,0.049,NA,0.069,1.06,0.99,1.04,1.0,NA,NA,FALSE
221,Nakagawa_et_al_2008__C4,Nakagawa,"Nakagawa, K., et al. (2008). ""Experimental Study on Deformation Capacity of 550N/mm2 class cold pres formed square steel pipes""",Not available,3PB,3,Cyclic,Symmetric,Cold,2.0,HSS-500x500x32,500.0,500.0,32.0,32.0,57266.97,2049917209.59,189.2,15.62,10529536.0,0.0,Constant,45,JIS2201 5,385.0,485.0,647.0,5106824.96,3500.0,271444878.12,5373888.56,5419707.96,0.055,NA,0.075,0.042,NA,0.062,1.048,1.0,1.029,1.0,5373888.56,5419707.96,0.055,NA,0.075,0.042,NA,0.062,1.05,1.0,1.03,1.0,NA,NA,FALSE
222,Nakagawa_et_al_2008__C5,Nakagawa,"Nakagawa, K., et al. (2008). ""Experimental Study on Deformation Capacity of 550N/mm2 class cold pres formed square steel pipes""",Not available,3PB,3,Cyclic,Symmetric,Cold,2.0,HSS-600x600x32,600.0,600.0,32.0,32.0,70066.97,3703775745.02,229.91,18.75,15502336.0,0.0,Constant,45,JIS2201 5,385.0,456.0,615.0,7069065.22,3500.0,607928858.81,7634105.15,7812137.17,0.046,NA,0.059,0.029,NA,0.042,1.139,0.995,1.101,1.0,7634105.15,7812137.17,0.046,NA,0.059,0.029,NA,0.042,1.14,0.99,1.1,1.0,NA,NA,FALSE
223,Nakajima_et_al_2009__L-T16-0,Nakajima,"Nakajima, Y., et al. (2009). ""Plastic Deformation of High Strength 590N/mm2 Cold Press-Formed Rectangular Column""",Not available,3PB,3,Cyclic,Symmetric,Cold,2.0,HSS-460x460x16,460.0,460.0,16.0,16.0,27756.74,901500733.68,180.22,28.75,4733312.0,0.0,Constant,0,SA440,440.0,481.0,610.0,2276723.07,3000.0,194945911.06,2313787.13,2395055.87,0.064,NA,0.076,0.018,0.134,0.058,1.142,0.749,1.081,0.795,2369041.14,2120331.66,0.06,0.017,0.076,0.046,0.005,0.058,1.12,0.75,1.22,0.8,1.065,1.02,FALSE
224,Nakajima_et_al_2009__L-T25-0,Nakajima,"Nakajima, Y., et al. (2009). ""Plastic Deformation of High Strength 590N/mm2 Cold Press-Formed Rectangular Column""",Not available,3PB,3,Cyclic,Symmetric,Cold,2.0,HSS-460x460x25,460.0,460.0,25.0,25.0,41890.49,1298414310.79,176.06,18.4,7103750.0,0.0,Constant,0,SA440,440.0,474.0,615.0,3367177.5,3000.0,223379286.16,3925740.98,4165764.73,0.094,NA,0.111,0.054,NA,0.073,1.118,0.866,1.068,1.0,3925740.98,4165764.73,0.094,NA,0.111,0.054,NA,0.073,1.12,0.87,1.07,1.0,3.367,4.257,FALSE
225,Nakajima_et_al_2009__L-T40-0,Nakajima,"Nakajima, Y., et al. (2009). ""Plastic Deformation of High Strength 590N/mm2 Cold Press-Formed Rectangular Column""",Not available,3PB,3,Cyclic,Symmetric,Cold,2.0,HSS-460x460x40,460.0,460.0,40.0,40.0,63079.64,1813913391.82,169.58,11.5,10616000.0,0.0,Constant,0,SA440,440.0,501.0,654.0,5318616.0,3000.0,301532817.54,6357312.36,6190178.64,0.093,0.047,0.136,0.062,NA,0.083,1.085,0.527,1.084,1.0,6274044.16,6190178.64,0.102,0.028,0.136,0.062,NA,0.083,1.1,0.53,1.08,1.0,5.0,2.617,FALSE
226,Nakajima_et_al_2009__L-T16-45,Nakajima,"Nakajima, Y., et al. (2009). ""Plastic Deformation of High Strength 590N/mm2 Cold Press-Formed Rectangular Column""",Not available,3PB,3,Cyclic,Symmetric,Cold,2.0,HSS-460x460x16,460.0,460.0,16.0,16.0,27756.74,901500733.68,180.22,28.75,4733312.0,0.0,Constant,45,SA440,440.0,481.0,610.0,2276723.07,3000.0,173785367.31,2134406.63,2329858.33,0.079,NA,0.092,0.031,NA,0.044,1.148,0.835,1.04,0.917,2134406.63,2329858.33,0.079,NA,0.092,0.031,NA,0.044,1.15,0.83,1.04,0.92,NA,NA,FALSE
227,Nakajima_et_al_2009__L-T25-45,Nakajima,"Nakajima, Y., et al. (2009). ""Plastic Deformation of High Strength 590N/mm2 Cold Press-Formed Rectangular Column""",Not available,3PB,3,Cyclic,Symmetric,Cold,2.0,HSS-460x460x25,460.0,460.0,25.0,25.0,41890.49,1298414310.79,176.06,18.4,7103750.0,0.0,Constant,45,SA440,440.0,474.0,615.0,3367177.5,3000.0,239731550.83,3594497.5,3731438.2,0.056,NA,0.071,0.035,NA,0.05,1.139,0.853,1.123,1.0,3594497.5,3731438.2,0.056,NA,0.071,0.035,NA,0.05,1.14,0.85,1.12,1.0,NA,NA,FALSE
228,Nakajima_et_al_2009__L-T40-45,Nakajima,"Nakajima, Y., et al. (2009). ""Plastic Deformation of High Strength 590N/mm2 Cold Press-Formed Rectangular Column""",Not available,3PB,3,Cyclic,Symmetric,Cold,2.0,HSS-460x460x40,460.0,460.0,40.0,40.0,63079.64,1813913391.82,169.58,11.5,10616000.0,0.0,Constant,45,SA440,440.0,501.0,654.0,5318616.0,3000.0,255689918.36,5453710.35,5557162.73,0.06,NA,0.081,0.057,0.033,0.105,1.078,1.0,1.042,0.22,5453710.35,5444553.62,0.06,NA,0.081,0.064,0.02,0.105,1.08,1.0,1.06,0.22,NA,NA,FALSE
229,Sato_et_al_2018__B125bt21ny020L2700,Sato,"Sato. A., et al. (2018). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With Monotonic Double Curvature Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 83, No. 747, 739-749",,DC,3,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.2,Constant,0,STKR400,245.0,367.2,438.7,46838.93,2700.0,1569412.02,39563.77,39563.77,0.074,0.133,0.235,0.074,0.133,0.235,1.198,0.26,1.198,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
230,Sato_et_al_2018__B125bt21ny030L2700,Sato,"Sato. A., et al. (2018). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With Monotonic Double Curvature Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 83, No. 747, 739-749",,DC,3,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.3,Constant,0,STKR400,245.0,367.2,438.7,46838.93,2700.0,1627601.38,36224.65,36224.65,0.087,0.078,0.212,0.087,0.078,0.212,1.181,0.125,1.181,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
231,Sato_et_al_2018__B125bt21ny040L2700,Sato,"Sato. A., et al. (2018). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With Monotonic Double Curvature Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 83, No. 747, 739-749",,DC,3,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.4,Constant,0,STKR400,245.0,367.2,438.7,46838.93,2700.0,1414364.53,30155.77,30155.77,0.081,0.096,0.176,0.081,0.096,0.176,1.169,0.036,1.169,0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
232,Sato_et_al_2018__B125bt21ny020L3000,Sato,"Sato. A., et al. (2018). ""Experimental Study on Square Steel Tubular Columns Under Compressive Axial Force With Monotonic Double Curvature Bending Moment"", Journal of Structural and Construction Engineering AIJ, Vol. 83, No. 747, 739-749",,DC,3,Monotonic,Monotonic,NR,NR,HSS-125x125x6,125.0,125.0,6.0,6.0,2763.29,6420862.81,48.2,20.83,127557.0,0.2,Constant,0,STKR400,245.0,367.2,438.7,46838.93,3000.0,1384546.45,40237.89,40237.89,0.086,0.116,0.236,0.086,0.116,0.236,1.174,0.276,1.174,0.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
