id,investigator,year,spec_id,profile,region,sec_type,sg_flg_link,sg_web_link,f_y_n_flg,f_y_n_web,f_u_n_flg,f_u_n_web,e_n_flg,e_n_web,f_y_m_flg,f_y_m_web,f_y_exp_flg,f_y_exp_web,f_u_m_flg,f_u_m_web,f_u_exp_flg,f_u_exp_web,e_m_flg,e_m_web,r_y_flg,r_y_web,r_t_flg,r_t_web,f_u_f_y_n_flg,f_u_f_y_n_web,f_u_f_y_m_flg,f_u_f_y_m_web,h_n,tw_n,bf_n,tf_n,tf_add_n,r_n,h_m,tw_m,bf_m,tf_m,tf_add_m,hw_n,hw_m,a_fil_n,af_n,aw_n,a_n,af_m,aw_m,a_m,zp_fil_n,zp_n,zp_no_fil_n,zp_fil_m,zp_m,zp_no_fil_m,link_loc,l_confi,l_con_typ,l_st,h_st,e,l_con_confi,l_con_wld,l_endp_wld,l_bu_wld,l_s_side,l_s_reg,l_s_d_pnl_1_f,l_s_d_pnl_2_f,l_s_d_pnl_1_b,l_s_d_pnl_2_b,t_s,l_s_weld,l_s_no_f,l_s_no_b,a_b_b,t_e_s,t_b_s,d_b_s,d_b_pnl_1,d_b_pnl_2,b_s_no,l_p_typ,n_d_n_pl_ten,n_d_n_pl_comp,fail_mode,ov_aisc,ov_ec8,class_aisc,class_ec8,reference,url,latitude,longitude,,,,,
25,Hjelmstad & Popov,1983,11,W18x35,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,286,322,375,375.00,440.00,475.00,480.0,480.0,197340,197685,1.5,1.5,1.2,1.2,1.6,1.6,1.538461538,1.47515528,450,7.6,152,10.8,NA,10,449.3,8.2,150,9.6,NA,408.4,410.1,21.46018366,1641.6,3255.84,6624.880735,1440,3526.82,6492.660735,18195.34468,1087886.529,1053411.984,18268.3093,1030657.63,1012389.321,middle,TF1,bolted,NA,NA,914,LC2,NA,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,"FM4,FM10",1.03,1.75,intermediate,long,"Hjelmstad, K. D. and Popov, E. P. (1983). “Seismic behavior of active beam links in eccentrically braced frames.” Report No. UCB/EERC-83/15, Earthquake Engineering Research Center, Berkeley, California",https://nehrpsearch.nist.gov/static/files/NSF/PB84119676.pdf,37.8742565,-122.2387092,,,,,
26,Hjelmstad & Popov,1983,12,W12x22,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,293,383,375,375.00,438.00,471.00,480.0,480.0,205620,204930,1.5,1.5,1.2,1.2,1.6,1.6,1.494880546,1.229765013,313,6.6,102,10.8,NA,8,312.7,6.8,101.6,10.5,NA,275.4,275.7,13.73451754,1101.6,1923.24,4181.37807,1066.8,1983.56,4172.09807,7906.305596,480917.8596,465318.594,7914.546306,474952.6193,467038.073,middle,TF1,bolted,NA,NA,914,LC2,NA,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,"FM4,FM10",1.28,2.07,long,long,"Hjelmstad, K. D. and Popov, E. P. (1983). “Seismic behavior of active beam links in eccentrically braced frames.” Report No. UCB/EERC-83/15, Earthquake Engineering Research Center, Berkeley, California",https://nehrpsearch.nist.gov/static/files/NSF/PB84119676.pdf,37.8742565,-122.2387092,,,,,
27,Hjelmstad & Popov,1983,13,W16x26,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,343.0,333.0,375,375.00,475.00,464.00,480.0,480.0,207690,208035,1.5,1.5,1.2,1.2,1.6,1.6,1.38483965,1.393393393,399,6.4,140,8.8,NA,10,398.8,6.7,139.3,9,NA,361.4,360.8,21.46018366,1232,2440.96,4990.800735,1253.7,2551.36,5144.600735,16178.08742,729650.0234,701267.136,16152.3352,747734.0672,731581.732,middle,TF1,bolted,NA,NA,914,LC2,NA,fillet,NA,double,regular,304.8,NA,304.8,NA,9.5,fillet,2,2,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM11,1.17,1.80,intermediate,intermediate,"Hjelmstad, K. D. and Popov, E. P. (1983). “Seismic behavior of active beam links in eccentrically braced frames.” Report No. UCB/EERC-83/15, Earthquake Engineering Research Center, Berkeley, California",https://nehrpsearch.nist.gov/static/files/NSF/PB84119676.pdf,37.8742565,-122.2387092,,,,,
28,Hjelmstad & Popov,1983,14,W18x35,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,286.0,322.0,375,375.00,440.00,475.00,480.0,480.0,197340,197685,1.5,1.5,1.2,1.2,1.6,1.6,1.538461538,1.47515528,450,7.6,152,10.8,NA,10,449.3,8.2,150,9.6,NA,408.4,410.1,21.46018366,1641.6,3255.84,6624.880735,1440,3526.82,6492.660735,18195.34468,1087886.529,1053411.984,18268.3093,1030657.63,1012389.321,middle,TF1,bolted,NA,NA,914,LC2,NA,fillet,NA,double,regular,304.8,NA,304.8,NA,9.5,fillet,2,2,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,"FM4,FM11",1.19,1.90,intermediate,long,"Hjelmstad, K. D. and Popov, E. P. (1983). “Seismic behavior of active beam links in eccentrically braced frames.” Report No. UCB/EERC-83/15, Earthquake Engineering Research Center, Berkeley, California",https://nehrpsearch.nist.gov/static/files/NSF/PB84119676.pdf,37.8742565,-122.2387092,,,,,
29,Hjelmstad & Popov,1983,15,W12x22,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,293.0,383.0,375,375.00,438.00,471.00,480.0,480.0,205620,204930,1.5,1.5,1.2,1.2,1.6,1.6,1.494880546,1.229765013,313,6.6,102,10.8,NA,8,312.7,6.8,101.6,10.5,NA,275.4,275.7,13.73451754,1101.6,1923.24,4181.37807,1066.8,1983.56,4172.09807,7906.305596,480917.8596,465318.594,7914.546306,474952.6193,467038.073,middle,TF1,bolted,NA,NA,914,LC2,NA,fillet,NA,double,non-regular,152.4,609.6,152.4,609.6,9.5,fillet,2,2,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM5,1.29,2.09,long,long,"Hjelmstad, K. D. and Popov, E. P. (1983). “Seismic behavior of active beam links in eccentrically braced frames.” Report No. UCB/EERC-83/15, Earthquake Engineering Research Center, Berkeley, California",https://nehrpsearch.nist.gov/static/files/NSF/PB84119676.pdf,37.8742565,-122.2387092,,,,,
30,Ricles & Popov,1987,A1,W12x19,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,311.2,374.7,375,375.00,428.5,458.2,480.0,480.0,198934.0,198265.0,1.5,1.5,1.2,1.2,1.6,1.6,1.376928021,1.222844943,309,6,102,8.9,NA,8,306.3,6.5,101.6,9,NA,275.2,272.3,13.73451754,907.8,1747.2,3617.73807,914.4,1873.95,3757.68807,7900.811789,407527.7518,392638.14,7821.151587,414737.2178,406916.0663,middle,TF3c,continuous,NA,NA,483,LC16,NA,NA,NA,single,regular,160.8,NA,NA,NA,6.35,fillet,2,NA,NA,NA,NA,NA,NA,NA,NA,Non-symmetric cyclic,NA,NA,FM1,1.35,1.92,short,intermediate,"Ricles, J. M. and Popov, E. P. (1987). “Experiments on eccentrically braced frames with composite floors.” Report No. UCB/EERC-87/06, Earthquake Engineering Research Center, Berkeley, California",https://nehrpsearch.nist.gov/article/PB88-173067/XAB,37.8742565,-122.2387092,,,,,
31,Ricles & Popov,1987,A2,W12x19,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,311.2,374.7,375,375.00,428.5,458.2,480.0,480.0,198934.0,198265.0,1.5,1.5,1.2,1.2,1.6,1.6,1.376928021,1.222844943,309,6,102,8.9,NA,8,306.3,6.5,101.6,9,NA,275.2,272.3,13.73451754,907.8,1747.2,3617.73807,914.4,1873.95,3757.68807,7900.811789,407527.7518,392638.14,7821.151587,414737.2178,406916.0663,edge,TF4c,continuous,NA,NA,483,LC16,NA,NA,NA,single,regular,80.5,NA,NA,NA,6.35,fillet,5,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM4,1.39,1.88,short,intermediate,"Ricles, J. M. and Popov, E. P. (1987). “Experiments on eccentrically braced frames with composite floors.” Report No. UCB/EERC-87/06, Earthquake Engineering Research Center, Berkeley, California",https://nehrpsearch.nist.gov/article/PB88-173067/XAB,37.8742565,-122.2387092,,,,,
32,Ricles & Popov,1987,B1,W12x19,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,311.2,374.7,375,375.00,428.5,458.2,480.0,480.0,198934.0,198265.0,1.5,1.5,1.2,1.2,1.6,1.6,1.376928021,1.222844943,309,6,102,8.9,NA,8,306.3,6.5,101.6,9,NA,275.2,272.3,13.73451754,907.8,1747.2,3617.73807,914.4,1873.95,3757.68807,7900.811789,407527.7518,392638.14,7821.151587,414737.2178,406916.0663,middle,TF3c,continuous,NA,NA,483,LC16,NA,NA,NA,single,regular,160.8,NA,NA,NA,6.35,fillet,2,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.34,1.90,short,intermediate,"Ricles, J. M. and Popov, E. P. (1987). “Experiments on eccentrically braced frames with composite floors.” Report No. UCB/EERC-87/06, Earthquake Engineering Research Center, Berkeley, California",https://nehrpsearch.nist.gov/article/PB88-173067/XAB,37.8742565,-122.2387092,,,,,
33,Ricles & Popov,1987,B2,W12x19,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,311.2,374.7,375,375.00,428.5,458.2,480.0,480.0,198934.0,198265.0,1.5,1.5,1.2,1.2,1.6,1.6,1.376928021,1.222844943,309,6,102,8.9,NA,8,306.3,6.5,101.6,9,NA,275.2,272.3,13.73451754,907.8,1747.2,3617.73807,914.4,1873.95,3757.68807,7900.811789,407527.7518,392638.14,7821.151587,414737.2178,406916.0663,edge,TF4c,continuous,NA,NA,483,LC16,NA,NA,NA,single,regular,160.8,NA,NA,NA,6.35,fillet,2,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.41,2.00,short,intermediate,"Ricles, J. M. and Popov, E. P. (1987). “Experiments on eccentrically braced frames with composite floors.” Report No. UCB/EERC-87/06, Earthquake Engineering Research Center, Berkeley, California",https://nehrpsearch.nist.gov/article/PB88-173067/XAB,37.8742565,-122.2387092,,,,,
34,Ricles & Popov,1987,C1,W12x19,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,311.2,374.7,375,375.00,428.5,458.2,480.0,480.0,198934.0,198265.0,1.5,1.5,1.2,1.2,1.6,1.6,1.376928021,1.222844943,309,6,102,8.9,NA,8,306.3,6.5,101.6,9,NA,275.2,272.3,13.73451754,907.8,1747.2,3617.73807,914.4,1873.95,3757.68807,7900.811789,407527.7518,392638.14,7821.151587,414737.2178,406916.0663,middle,TF3c,continuous,NA,NA,483,LC16,NA,NA,NA,single,regular,160.8,NA,NA,NA,6.35,fillet,2,NA,NA,NA,NA,NA,NA,NA,NA,Non-symmetric cyclic,NA,NA,FM3,1.23,1.74,short,intermediate,"Ricles, J. M. and Popov, E. P. (1987). “Experiments on eccentrically braced frames with composite floors.” Report No. UCB/EERC-87/06, Earthquake Engineering Research Center, Berkeley, California",https://nehrpsearch.nist.gov/article/PB88-173067/XAB,37.8742565,-122.2387092,,,,,
35,Ricles & Popov,1987,C2,W12x19,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,311.2,374.7,375,375.00,428.5,458.2,480.0,480.0,198934.0,198265.0,1.5,1.5,1.2,1.2,1.6,1.6,1.376928021,1.222844943,309,6,102,8.9,NA,8,306.3,6.5,101.6,9,NA,275.2,272.3,13.73451754,907.8,1747.2,3617.73807,914.4,1873.95,3757.68807,7900.811789,407527.7518,392638.14,7821.151587,414737.2178,406916.0663,edge,TF4c,continuous,NA,NA,483,LC16,NA,NA,NA,single,regular,160.8,NA,NA,NA,6.35,fillet,2,NA,NA,NA,NA,NA,NA,NA,NA,Non-symmetric cyclic,NA,NA,FM3,1.24,1.74,short,intermediate,"Ricles, J. M. and Popov, E. P. (1987). “Experiments on eccentrically braced frames with composite floors.” Report No. UCB/EERC-87/06, Earthquake Engineering Research Center, Berkeley, California",https://nehrpsearch.nist.gov/article/PB88-173067/XAB,37.8742565,-122.2387092,,,,,
36,Ricles & Popov,1987,D1,W12x19,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,311.2,374.7,375,375.00,428.5,458.2,480.0,480.0,198934.0,198265.0,1.5,1.5,1.2,1.2,1.6,1.6,1.376928021,1.222844943,309,6,102,8.9,NA,8,306.3,6.5,101.6,9,NA,275.2,272.3,13.73451754,907.8,1747.2,3617.73807,914.4,1873.95,3757.68807,7900.811789,407527.7518,392638.14,7821.151587,414737.2178,406916.0663,middle,TF2,continuous,NA,NA,483,LC16,NA,NA,NA,single,regular,160.8,NA,NA,NA,6.35,fillet,2,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.24,1.79,short,intermediate,"Ricles, J. M. and Popov, E. P. (1987). “Experiments on eccentrically braced frames with composite floors.” Report No. UCB/EERC-87/06, Earthquake Engineering Research Center, Berkeley, California",https://nehrpsearch.nist.gov/article/PB88-173067/XAB,37.8742565,-122.2387092,,,,,
37,Ricles & Popov,1987,D2,W12x19,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,311.2,374.7,375,375.00,428.5,458.2,480.0,480.0,198934.0,198265.0,1.5,1.5,1.2,1.2,1.6,1.6,1.376928021,1.222844943,309,6,102,8.9,NA,8,306.3,6.5,101.6,9,NA,275.2,272.3,13.73451754,907.8,1747.2,3617.73807,914.4,1873.95,3757.68807,7900.811789,407527.7518,392638.14,7821.151587,414737.2178,406916.0663,edge,TF4,continuous,NA,NA,483,LC16,NA,NA,NA,single,regular,160.8,NA,NA,NA,6.35,fillet,2,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM3,1.26,1.81,short,intermediate,"Ricles, J. M. and Popov, E. P. (1987). “Experiments on eccentrically braced frames with composite floors.” Report No. UCB/EERC-87/06, Earthquake Engineering Research Center, Berkeley, California",https://nehrpsearch.nist.gov/article/PB88-173067/XAB,37.8742565,-122.2387092,,,,,
38,Kasai & Popov,1986,1,W8x10,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,361.0,417.5,375,375.00,487.1,550.5,480.0,480.0,214403,206707,1.5,1.5,1.2,1.2,1.6,1.6,1.349307479,1.318562874,200,4.3,100,5.2,NA,8.0,202.4,4.3,100.6,5.3,NA,173.6,175.8,13.73451754,520,815.28,1910.21807,533.18,824.74,1946.03807,5109.957824,145050.2298,136679.152,5170.389701,149806.4507,144636.061,edge,TF1,bolted,NA,NA,368,LC2,NA,fillet,NA,single,regular,92.2,NA,NA,NA,6.35,fillet,3,NA,NA,NA,NA,NA,NA,NA,NA,Monotonic,NA,NA,FM4,1.34,1.75,short,intermediate,"Kasai, K. and Popov, E. P. (1986). “General behavior of WFsteel shear link beams.” Journal of Structural Engineering, Vol. 112, Issue(2), pp. 362–382",https://ascelibrary.org/doi/10.1061/%28ASCE%290733-9445%281986%29112%3A2%28362%29,37.8742565,-122.2387092,,,,,
39,Kasai & Popov,1986,3,W8x10,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,361.0,417.5,375,375.00,487.1,550.5,480.0,480.0,214403,206707,1.5,1.5,1.2,1.2,1.6,1.6,1.349307479,1.318562874,200,4.3,100,5.2,NA,8.0,202.4,4.3,100.6,5.3,NA,173.6,175.8,13.73451754,520,815.28,1910.21807,533.18,824.74,1946.03807,5109.957824,145050.2298,136679.152,5170.389701,149806.4507,144636.061,edge,TF1,bolted,NA,NA,368,LC2,NA,fillet,NA,single,regular,92.2,NA,NA,NA,6.35,fillet,3,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM4,1.31,1.76,short,intermediate,"Kasai, K. and Popov, E. P. (1986). “General behavior of WFsteel shear link beams.” Journal of Structural Engineering, Vol. 112, Issue(2), pp. 362–382",https://ascelibrary.org/doi/10.1061/%28ASCE%290733-9445%281986%29112%3A2%28362%29,37.8742565,-122.2387092,,,,,
40,Kasai & Popov,1986,4,W8x10,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,361.0,417.5,375,375.00,487.1,550.5,480.0,480.0,214403,206707,1.5,1.5,1.2,1.2,1.6,1.6,1.349307479,1.318562874,200,4.3,100,5.2,NA,8.0,202.4,4.3,100.6,5.3,NA,173.6,175.8,13.73451754,520,815.28,1910.21807,533.18,824.74,1946.03807,5109.957824,145050.2298,136679.152,5170.389701,149806.4507,144636.061,edge,TF1,bolted,NA,NA,368,LC2,NA,fillet,NA,single,regular,92.2,NA,NA,NA,6.35,fillet,3,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,0.49,0.42,FM4,1.53,2.14,intermediate,long,"Kasai, K. and Popov, E. P. (1986). “General behavior of WFsteel shear link beams.” Journal of Structural Engineering, Vol. 112, Issue(2), pp. 362–382",https://ascelibrary.org/doi/10.1061/%28ASCE%290733-9445%281986%29112%3A2%28362%29,37.8742565,-122.2387092,,,,,
41,Kasai & Popov,1986,5,W8x10,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,361.0,417.5,375,375.00,487.1,550.5,480.0,480.0,214403,206707,1.5,1.5,1.2,1.2,1.6,1.6,1.349307479,1.318562874,200,4.3,100,5.2,NA,8.0,202.4,4.3,100.6,5.3,NA,173.6,175.8,13.73451754,520,815.28,1910.21807,533.18,824.74,1946.03807,5109.957824,145050.2298,136679.152,5170.389701,149806.4507,144636.061,edge,TF1,bolted,NA,NA,445,LC2,NA,fillet,NA,single,regular,88.9,NA,NA,NA,6.35,fillet,4,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM6,1.26,1.80,intermediate,intermediate,"Kasai, K. and Popov, E. P. (1986). “General behavior of WFsteel shear link beams.” Journal of Structural Engineering, Vol. 112, Issue(2), pp. 362–382",https://ascelibrary.org/doi/10.1061/%28ASCE%290733-9445%281986%29112%3A2%28362%29,37.8742565,-122.2387092,,,,,
42,Kasai & Popov,1986,6,W8x10,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,361.0,417.5,375,375.00,487.1,550.5,480.0,480.0,214403,206707,1.5,1.5,1.2,1.2,1.6,1.6,1.349307479,1.318562874,200,4.3,100,5.2,NA,8.0,202.4,4.3,100.6,5.3,NA,173.6,175.8,13.73451754,520,815.28,1910.21807,533.18,824.74,1946.03807,5109.957824,145050.2298,136679.152,5170.389701,149806.4507,144636.061,edge,TF1,bolted,NA,NA,445,LC2,NA,fillet,NA,single,regular,88.9,NA,NA,NA,6.35,fillet,4,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,0.46,0.375,"FM1, FM4",1.57,2.55,intermediate,long,"Kasai, K. and Popov, E. P. (1986). “General behavior of WFsteel shear link beams.” Journal of Structural Engineering, Vol. 112, Issue(2), pp. 362–382",https://ascelibrary.org/doi/10.1061/%28ASCE%290733-9445%281986%29112%3A2%28362%29,37.8742565,-122.2387092,,,,,
43,Kasai & Popov,1986,7,W8x10,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,361.0,417.5,375,375.00,487.1,550.5,480.0,480.0,214403,206707,1.5,1.5,1.2,1.2,1.6,1.6,1.349307479,1.318562874,200,4.3,100,5.2,NA,8.0,202.4,4.3,100.6,5.3,NA,173.6,175.8,13.73451754,520,815.28,1910.21807,533.18,824.74,1946.03807,5109.957824,145050.2298,136679.152,5170.389701,149806.4507,144636.061,edge,TF1,bolted,NA,NA,292,LC2,NA,fillet,NA,single,regular,97.3,NA,NA,NA,6.35,fillet,2,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM2,1.39,1.41,short,short,"Kasai, K. and Popov, E. P. (1986). “General behavior of WFsteel shear link beams.” Journal of Structural Engineering, Vol. 112, Issue(2), pp. 362–382",https://ascelibrary.org/doi/10.1061/%28ASCE%290733-9445%281986%29112%3A2%28362%29,37.8742565,-122.2387092,,,,,
44,Malley & Popov,1983,16,W18x60,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,331.0,331.0,375,375.00,469,469,480.0,480.0,NR,NR,1.5,1.5,1.2,1.2,1.6,1.6,1.416918429,1.416918429,463,10.5,192,17.7,NA,10,463.3,10.5,191.9,17.7,NA,407.6,407.9,21.46018366,3398.4,4489.8,11372.44073,3396.63,4492.95,11372.05073,18161.00839,2011428.148,1970818.14,18173.8845,2012345.539,1994171.654,middle,TF1,bolted,NA,NA,914,LC2,NA,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non-symmetric cyclic,NA,NA,"FM1, FM3",1.36,1.70,short,intermediate,"Malley, J. O. and Popov, E. P. (1983). “Design considerations for shear links in eccentrically braced frames.” Report No. UCB/EERC-83/24, Earthquake Engineering Research Center, Berkeley, California",https://nehrpsearch.nist.gov/static/files/NSF/PB84192186.pdf,37.8742565,-122.2387092,,,,,
45,Malley & Popov,1983,17,W18x40,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,331.0,331.0,375,375.00,469,469,480.0,480.0,NR,NR,1.5,1.5,1.2,1.2,1.6,1.6,1.416918429,1.416918429,455,8,153,13.3,NA,10,454.7,8,152.8,13.3,NA,408.4,408.1,21.46018366,2034.9,3427.2,7582.840735,2032.24,3424.8,7575.120735,18195.34468,1284063.795,1248732.45,18182.46857,1281752.425,1263569.956,middle,TF1,bolted,NA,NA,914,LC2,NA,fillet,NA,single,regular,304.8,NA,NA,NA,12.7,fillet,2,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,"FM1, FM3",1.20,1.63,short,intermediate,"Malley, J. O. and Popov, E. P. (1983). “Design considerations for shear links in eccentrically braced frames.” Report No. UCB/EERC-83/24, Earthquake Engineering Research Center, Berkeley, California",https://nehrpsearch.nist.gov/static/files/NSF/PB84192186.pdf,37.8742565,-122.2387092,,,,,
46,Malley & Popov,1983,18,W18x60,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,331.0,331.0,375,375.00,469,469,480.0,480.0,NR,NR,1.5,1.5,1.2,1.2,1.6,1.6,1.416918429,1.416918429,463,10.5,192,17.7,NA,10,463.3,10.5,191.9,17.7,NA,407.6,407.9,21.46018366,3398.4,4489.8,11372.44073,3396.63,4492.95,11372.05073,18161.00839,2011428.148,1970818.14,18173.8845,2012345.539,1994171.654,middle,TF1,bolted,NA,NA,914,LC2,NA,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non-symmetric cyclic,NA,NA,"FM1, FM10",1.23,1.54,short,intermediate,"Malley, J. O. and Popov, E. P. (1983). “Design considerations for shear links in eccentrically braced frames.” Report No. UCB/EERC-83/24, Earthquake Engineering Research Center, Berkeley, California",https://nehrpsearch.nist.gov/static/files/NSF/PB84192186.pdf,37.8742565,-122.2387092,,,,,
47,Malley & Popov,1983,20,W18x40,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,331.0,331.0,375,375.00,469,469,480.0,480.0,NR,NR,1.5,1.5,1.2,1.2,1.6,1.6,1.416918429,1.416918429,455,8,153,13.3,NA,10,454.7,8,152.8,13.3,NA,408.4,408.1,21.46018366,2034.9,3427.2,7582.840735,2032.24,3424.8,7575.120735,18195.34468,1284063.795,1248732.45,18182.46857,1281752.425,1263569.956,middle,TF1,bolted,NA,NA,914,LC2,NA,fillet,NA,single,regular,304.8,NA,NA,NA,12.7,fillet,2,NA,NA,NA,NA,NA,NA,NA,NA,Non-symmetric cyclic,NA,NA,"FM1, FM11",1.22,1.65,short,intermediate,"Malley, J. O. and Popov, E. P. (1983). “Design considerations for shear links in eccentrically braced frames.” Report No. UCB/EERC-83/24, Earthquake Engineering Research Center, Berkeley, California",https://nehrpsearch.nist.gov/static/files/NSF/PB84192186.pdf,37.8742565,-122.2387092,,,,,
48,Malley & Popov,1983,21,W18x40,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,331.0,331.0,375,375.00,469,469,480.0,480.0,NR,NR,1.5,1.5,1.2,1.2,1.6,1.6,1.416918429,1.416918429,455,8,153,13.3,NA,10,454.7,8,152.8,13.3,NA,408.4,408.1,21.46018366,2034.9,3427.2,7582.840735,2032.24,3424.8,7575.120735,18195.34468,1284063.795,1248732.45,18182.46857,1281752.425,1263569.956,middle,TF1,bolted,NA,NA,914,LC2,NA,fillet,NA,single,regular,304.8,NA,NA,NA,12.7,fillet,2,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,"FM1, FM11",1.21,1.65,short,intermediate,"Malley, J. O. and Popov, E. P. (1983). “Design considerations for shear links in eccentrically braced frames.” Report No. UCB/EERC-83/24, Earthquake Engineering Research Center, Berkeley, California",https://nehrpsearch.nist.gov/static/files/NSF/PB84192186.pdf,37.8742565,-122.2387092,,,,,
49,Malley & Popov,1983,22,W18x40,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,331.0,331.0,375,375.00,469,469,480.0,480.0,NR,NR,1.5,1.5,1.2,1.2,1.6,1.6,1.416918429,1.416918429,455,8,153,13.3,NA,10,454.7,8,152.8,13.3,NA,408.4,408.1,21.46018366,2034.9,3427.2,7582.840735,2032.24,3424.8,7575.120735,18195.34468,1284063.795,1248732.45,18182.46857,1281752.425,1263569.956,middle,TF1,bolted,NA,NA,914,LC2,NA,CJP single bevel groove and fillet,NA,single,regular,285.75,NA,NA,NA,12.7,fillet,2,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,"FM13, FM15",1.22,1.66,short,intermediate,"Malley, J. O. and Popov, E. P. (1983). “Design considerations for shear links in eccentrically braced frames.” Report No. UCB/EERC-83/24, Earthquake Engineering Research Center, Berkeley, California",https://nehrpsearch.nist.gov/static/files/NSF/PB84192186.pdf,37.8742565,-122.2387092,,,,,
50,Malley & Popov,1983,23,W18x40,USA,hot-rolled,A36,A36,250,250,400,400,205000,205000,331.0,331.0,375,375.00,469,469,480.0,480.0,NR,NR,1.5,1.5,1.2,1.2,1.6,1.6,1.416918429,1.416918429,455,8,153,13.3,NA,10,454.7,8,152.8,13.3,NA,408.4,408.1,21.46018366,2034.9,3427.2,7582.840735,2032.24,3424.8,7575.120735,18195.34468,1284063.795,1248732.45,18182.46857,1281752.425,1263569.956,middle,TF1,bolted,NA,NA,914,LC2,NA,CJP single bevel groove and fillet,NA,single,regular,287.3,NA,NA,NA,12.7,fillet,2,NA,NA,NA,NA,NA,NA,NA,NA,Symmetric-cyclic,NA,NA,FM10,1.21,1.65,short,intermediate,"Malley, J. O. and Popov, E. P. (1983). “Design considerations for shear links in eccentrically braced frames.” Report No. UCB/EERC-83/24, Earthquake Engineering Research Center, Berkeley, California",https://nehrpsearch.nist.gov/static/files/NSF/PB84192186.pdf,37.8742565,-122.2387092,,,,,
